lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10054855790,12/26/23 15:18:36,Updating Modified Time,ModifiedTime : 2023-12-25 20:26:58 -> 2023-12-26 15:18:36,Apps_{b341b473-a828-4857-b40f-f28ab4f4a793} <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793},,,,,Update Resident Value,0x48,0,0,0
10054855932,12/26/23 15:18:36,File Deletion,,0.1.filtertrie.intermediate.txt,,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,Deallocate File Record Segment,0x4A,2,0,0
10054856160,12/26/23 15:18:36,File Deletion,,0.2.filtertrie.intermediate.txt,,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,Deallocate File Record Segment,0x4B,0,0,0
10054856401,12/26/23 15:18:36,File Deletion,,Apps.ft,,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,12/26/23 0:04:07,Deallocate File Record Segment,0x4B,2,0,0
10054856690,12/26/23 15:18:36,File Deletion,,Apps.index,,12/25/23 20:26:58,12/25/23 20:26:58,12/25/23 20:26:58,12/26/23 0:04:07,Deallocate File Record Segment,0x48,6,0,0
10054856875,12/26/23 15:18:36,Directory Deletion,,Apps_{c113ded7-e9ca-4b28-9ac3-3d065bab07d7},\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{c113ded7-e9ca-4b28-9ac3-3d065bab07d7},12/25/23 20:26:57,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Deallocate File Record Segment,0x48,0,0,0
10054857060,12/26/23 15:18:36,Directory Creation,,Apps_{b341b473-a828-4857-b40f-f28ab4f4a793},\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793},12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x48,0,0,0
10054857365,12/26/23 15:18:36,,,apps.schema,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{65544033-c906-46c7-a845-96deca26aafd}\apps.schema,7/17/19 1:11:36,7/17/19 1:11:36,12/25/23 16:38:26,12/26/23 15:18:36,Update Resident Value,0x69DE,4,0,0
10054857449,12/26/23 15:18:36,,,AppCache133480487115024032.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache\AppCache133480487115024032.txt,12/26/23 15:18:35,12/26/23 15:18:35,12/26/23 15:18:35,12/26/23 15:18:35,Set New Attribute Sizes,0x300C,2,0,0
10054857533,12/26/23 15:18:36,,,appsconversions.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{65544033-c906-46c7-a845-96deca26aafd}\appsconversions.txt,7/17/19 1:11:58,7/17/19 1:11:58,12/25/23 16:38:26,12/26/23 15:18:36,Update Resident Value,0x69DE,6,0,0
10054857717,12/26/23 15:18:36,File Creation,,Apps.index,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\Apps.index,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x48,6,0,0
10054858001,12/26/23 15:18:36,Writing Content of Non-Resident File,Data Runs(in Volume) : 1128835(240),Apps.index,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\Apps.index,,,,,Update Mapping Pairs,0x48,6,0,0
10054858103,12/26/23 15:18:36,File Creation,,0.0.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.0.filtertrie.intermediate.txt,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x49,0,0,0
10054858335,12/26/23 15:18:36,Writing Content of Resident File,Writing Size : 5,0.0.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.0.filtertrie.intermediate.txt,,,,,Update Resident Value,0x49,0,0,0
10054859053,12/26/23 15:18:36,File Creation,,0.1.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.1.filtertrie.intermediate.txt,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x4A,2,0,0
10054859283,12/26/23 15:18:36,Writing Content of Resident File,Writing Size : 5,0.1.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.1.filtertrie.intermediate.txt,,,,,Update Resident Value,0x4A,2,0,0
10054859433,12/26/23 15:18:36,,,0.1.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.1.filtertrie.intermediate.txt,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Update Resident Value,0x4A,2,0,0
10054859535,12/26/23 15:18:36,File Creation,,0.2.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.2.filtertrie.intermediate.txt,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x4B,0,0,0
10054859755,12/26/23 15:18:36,Writing Content of Resident File,Writing Size : 5,0.2.filtertrie.intermediate.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\0.2.filtertrie.intermediate.txt,,,,,Update Resident Value,0x4B,0,0,0
10054859984,12/26/23 15:18:36,File Creation,,Apps.ft,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\Apps.ft,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,12/26/23 15:18:36,Initialize File Record Segment,0x4B,2,0,0
10054860245,12/26/23 15:18:36,Writing Content of Non-Resident File,Data Runs(in Volume) : 399252(4),Apps.ft,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{b341b473-a828-4857-b40f-f28ab4f4a793}\Apps.ft,,,,,Update Mapping Pairs,0x4B,2,0,0
10054860788,12/26/23 15:18:36,,,apps.csg,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{65544033-c906-46c7-a845-96deca26aafd}\apps.csg,7/17/19 1:11:36,7/17/19 1:11:36,12/25/23 16:38:26,12/26/23 15:18:36,Update Resident Value,0x69DE,2,0,0
10054861165,12/26/23 15:18:37,File Deletion,,AppCache133479808167733437.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache\AppCache133479808167733437.txt,12/25/23 20:26:57,12/25/23 20:26:57,12/25/23 20:26:57,12/25/23 20:26:57,Deallocate File Record Segment,0x2FA5,6,0,0
10054861266,12/26/23 15:18:37,Updating Modified Time,ModifiedTime : 2023-12-26 15:18:35 -> 2023-12-26 15:18:37,DeviceSearchCache <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache,,,,,Update Resident Value,0x69DD,0,0,0
10054861428,12/26/23 15:18:37,File Deletion,,AppCache133479938512520643.txt,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache\AppCache133479938512520643.txt,12/26/23 0:04:12,12/26/23 0:04:12,12/26/23 0:04:12,12/26/23 0:04:12,Deallocate File Record Segment,0x70C,2,0,0
10054861529,12/26/23 15:18:37,,,DeviceSearchCache,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache,12/16/22 17:14:46,12/26/23 15:18:37,12/26/23 15:18:37,12/26/23 15:18:37,Update Resident Value,0x69DD,0,0,0
10054862457,12/26/23 15:18:38,File Deletion,,1702970002,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387\1702970002,12/19/23 15:13:22,12/19/23 15:13:22,12/19/23 15:13:22,12/19/23 15:13:22,Deallocate File Record Segment,0x2A00,0,0,0
10054862553,12/26/23 15:18:38,Updating Modified Time,ModifiedTime : 2023-12-25 15:53:49 -> 2023-12-26 15:18:38,338387 <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387,,,,,Update Resident Value,0x69C2,4,0,0
10054862712,12/26/23 15:18:39,File Deletion,,268f2d3afcf8ad24e12b791e41d4a974f50172f63431277bd07e5ba49d0fc33b,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Assets\268f2d3afcf8ad24e12b791e41d4a974f50172f63431277bd07e5ba49d0fc33b,12/19/23 15:13:28,12/19/23 15:13:31,12/19/23 15:13:57,12/26/23 0:03:56,Deallocate File Record Segment,0x821C,6,0,0
10054862822,,Updating Modified Time,ModifiedTime : 2023-12-25 15:53:54 -> 2023-12-26 15:18:39,Assets <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Assets,,,,,Update Resident Value,0x69C9,2,0,0
10054862989,,File Deletion,,fc3cf4466cc278d8862c52f2b649fdac1cbe628cffa00ad90e9209e2ea849d0c,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Assets\fc3cf4466cc278d8862c52f2b649fdac1cbe628cffa00ad90e9209e2ea849d0c,12/19/23 15:13:30,12/19/23 15:13:31,12/19/23 15:13:58,12/19/23 15:13:31,Deallocate File Record Segment,0x821F,6,0,0
10054863728,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\onesettings_waas_featuremanagement\imprbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x69E6,4,0,0
10054863918,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\onesettings_waas_featuremanagement\eventbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x69E7,0,0,0
10054864100,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\202914\imprbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0xDCD,2,0,0
10054864299,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\202914\eventbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0xDCD,4,0,0
10054864489,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280810\imprbeacons.dat,12/17/22 0:47:16,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x7FD6,6,0,0
10054864688,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280810\eventbeacons.dat,12/17/22 0:47:16,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x7FD7,0,0,0
10054864870,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280811\imprbeacons.dat,12/17/22 0:47:16,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x22DA,2,0,0
10054865077,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:39,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280811\eventbeacons.dat,12/17/22 0:47:16,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0xC7,4,0,0
10054865259,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280815\imprbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69E8,4,0,0
10054865466,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\280815\eventbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69E8,6,0,0
10054865648,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\310091\imprbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69E9,2,0,0
10054865847,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\310091\eventbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69E9,4,0,0
10054866037,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\310093\imprbeacons.dat,12/16/22 17:14:44,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69CA,4,0,0
10054866219,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\310093\eventbeacons.dat,12/16/22 17:14:44,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69CA,6,0,0
10054866401,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\314559\imprbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69E6,6,0,0
10054866612,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\314559\eventbeacons.dat,12/16/22 17:15:18,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x6E28,4,0,0
10054866794,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x3BA6,6,0,0
10054866988,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x8057,4,0,0
10054867329,,Updating Modified Time,ModifiedTime : 2023-12-26 00:18:52 -> 2023-12-26 15:18:40,SVCHOST.EXE-C9E3B372.pf <Guessed>,\Windows\Prefetch\SVCHOST.EXE-C9E3B372.pf,,,,,Update Resident Value,0x1DBB,2,0,0
10054867603,,Writing Content of Non-Resident File,Data Runs(in Volume) : 61778(2),,,,,,,Update Mapping Pairs,0x1DBB,2,0,0
10054867794,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338388\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x446A,4,0,0
10054868001,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338388\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x4D,4,0,0
10054868183,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338389\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69EE,4,0,0
10054868382,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338389\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69EE,6,0,0
10054868572,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353694\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69EF,2,0,0
10054868771,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353694\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69EF,4,0,0
10054868953,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353698\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F0,0,0,0
10054869161,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353698\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F0,2,0,0
10054869343,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000045\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F0,6,0,0
10054869550,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000045\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F1,0,0,0
10054869732,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000161\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F1,4,0,0
10054869931,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000161\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F1,6,0,0
10054870121,,,,Assets,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\Assets,12/16/22 17:14:44,12/26/23 15:18:39,12/26/23 15:18:39,12/26/23 15:18:39,Update Resident Value,0x69C9,2,0,0
10054878523,,# Check Point,,,,,,,,Compensation Log Record,0x57513796,2,0,0
10054878543,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000163\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F2,2,0,0
10054878750,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000163\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F2,4,0,0
10054878932,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,imprbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000165\imprbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F3,0,0,0
10054879131,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:00 -> 2023-12-26 15:18:40,eventbeacons.dat,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000165\eventbeacons.dat,12/16/22 17:15:40,12/26/23 15:18:40,12/26/23 15:18:40,12/26/23 15:18:40,Update Resident Value,0x69F3,2,0,0
10054879603,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:42 -> 2023-12-26 15:18:41,RUNTIMEBROKER.EXE-C118A390.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-C118A390.pf,,,,,Update Resident Value,0x71E5,0,0,0
10054879878,,Writing Content of Non-Resident File,Data Runs(in Volume) : 6777(3),,,,,,,Update Mapping Pairs,0x71E5,0,0,0
10054880145,,Updating Modified Time,ModifiedTime : 2023-12-26 15:11:33 -> 2023-12-26 15:18:42,RUNTIMEBROKER.EXE-D0305CF6.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-D0305CF6.pf,,,,,Update Resident Value,0xD3,4,0,0
10054880420,,Writing Content of Non-Resident File,Data Runs(in Volume) : 55036(6),,,,,,,Update Mapping Pairs,0xD3,4,0,0
