lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10575940330,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30BB,6,0,0
10575940529,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575941073,12/28/23 22:21:43,File Creation,,469d09e1-d9a6-4b9c-b352-753ecd511b1e,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\tmp\469d09e1-d9a6-4b9c-b352-753ecd511b1e,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30BB,6,0,0
10575941304,12/28/23 22:21:43,Writing Content of Resident File,Writing Size : 94,469d09e1-d9a6-4b9c-b352-753ecd511b1e,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\tmp\469d09e1-d9a6-4b9c-b352-753ecd511b1e,,,,,Update Resident Value,0x30BB,6,0,0
10575941671,12/28/23 22:21:43,Move(Before),,469d09e1-d9a6-4b9c-b352-753ecd511b1e,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\tmp\469d09e1-d9a6-4b9c-b352-753ecd511b1e,,,,,Delete Attribute,0x30BB,6,0,0
10575941752,12/28/23 22:21:43,Move(After),,469d09e1-d9a6-4b9c-b352-753ecd511b1e,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\pending_pings\469d09e1-d9a6-4b9c-b352-753ecd511b1e,,,,,Create Attribute,0x30BB,6,0,0
10575942035,12/28/23 22:21:43,Updating Modified Time,ModifiedTime : 2023-12-27 22:21:42 -> 2023-12-28 22:21:43,pending_pings <Guessed>,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\pending_pings,,,,,Update Resident Value,0x30C0,0,0,0
10575942358,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575942638,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 739676(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575942964,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575943176,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575943688,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575943968,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 845133(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575944273,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575944472,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575944981,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575945273,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 845155(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575945570,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575945777,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575946286,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575946566,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 904775(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575946871,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575947070,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575947579,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575947869,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 921366(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575948215,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575948422,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575948931,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575949211,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 928110(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575949516,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575949715,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575950224,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575950512,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 932818(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575950809,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575951016,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575951526,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575951806,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 934257(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575952111,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575952310,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575952819,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575953107,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 938850(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575953416,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575953615,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575954124,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575954404,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 944355(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575954713,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575954912,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575955421,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575955709,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 954057(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575956030,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575956229,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575956787,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575957075,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 954131(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575957372,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575957579,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575958088,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
10575958368,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 1007175(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x326A,4,0,0
10575958673,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x30C0,2,0,0
10575958872,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x326A,4,0,0
10575959381,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x30C0,2,0,0
10575959669,12/28/23 22:21:43,Writing Content of Non-Resident File,Data Runs(in Volume) : 1011100(1),data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,,,,,Update Mapping Pairs,0x30C0,2,0,0
10575959966,12/28/23 22:21:43,File Deletion,,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Deallocate File Record Segment,0x326A,4,0,0
10575960174,12/28/23 22:21:43,Renaming File,data.safe.tmp -> data.safe.bin,data.safe.bin,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.bin,,,,,Create Attribute,0x30C0,2,0,0
10575960683,12/28/23 22:21:43,File Creation,,data.safe.tmp,\Users\blueangel\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\zrha3t7f.MozillaBackgroundTask-308046B0AF4A39CB-defaultagent\datareporting\glean\db\data.safe.tmp,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,12/28/23 22:21:43,Initialize File Record Segment,0x326A,4,0,0
