LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,timestomp_tool_executed,suspicious_tool_name,label_source
10588427273,,,,Microsoft-Windows-WPD-UltimatePortableDeviceFeature-Feature-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Microsoft-Windows-WPD-UltimatePortableDeviceFeature-Feature-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:35:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C80,6,0,0,,
10588427307,,,,MSMQ-Driver-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\MSMQ-Driver-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C83,4,0,0,,
10588427363,,,,Multimedia-MFCore-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C84,6,0,0,,
10588427397,,,,Multimedia-MFCore-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C86,6,0,0,,
10588427431,,,,Multimedia-MFCore-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C87,6,0,0,,
10588427487,,,,Multimedia-MFCore-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C89,0,0,0,,
10588427521,,,,Multimedia-MFCore-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C8A,0,0,0,,
10588427555,,,,Multimedia-MFCore-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-MFCore-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C8B,2,0,0,,
10588427589,,,,Multimedia-RestrictedCodecsCore-Full-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-Full-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C8D,2,0,0,,
10588427623,,,,Multimedia-RestrictedCodecsCore-Full-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-Full-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:46,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C8E,2,0,0,,
10588427657,,,,Multimedia-RestrictedCodecsCore-Full-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-Full-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C8F,6,0,0,,
10588427691,,,,Multimedia-RestrictedCodecsCore-Full-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-Full-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:46,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C90,6,0,0,,
10588427725,,,,Multimedia-RestrictedCodecsCore-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C91,4,0,0,,
10588427789,,,,Multimedia-RestrictedCodecsCore-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C93,6,0,0,,
10588427823,,,,Multimedia-RestrictedCodecsCore-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C95,0,0,0,,
10588427857,,,,Multimedia-RestrictedCodecsCore-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C96,4,0,0,,
10588427913,,,,Multimedia-RestrictedCodecsCore-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C97,4,0,0,,
10588427947,,,,Multimedia-RestrictedCodecsCore-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsCore-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C99,6,0,0,,
10588427981,,,,Multimedia-RestrictedCodecsDolby-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsDolby-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:25,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C9A,2,0,0,,
10588428015,,,,Multimedia-RestrictedCodecsDolby-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsDolby-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:25,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C9C,2,0,0,,
10588428049,,,,Multimedia-RestrictedCodecsExt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C9E,2,0,0,,
10588428083,,,,Multimedia-RestrictedCodecsExt-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-WCOSHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2C9F,4,0,0,,
10588428117,,,,Multimedia-RestrictedCodecsExt-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-WCOSHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA0,6,0,0,,
10588428151,,,,Multimedia-RestrictedCodecsExt-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-WCOSMinusHeadless-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA1,4,0,0,,
10588428207,,,,Multimedia-RestrictedCodecsExt-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-WCOSMinusHeadless-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:36:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA2,6,0,0,,
10588428241,,,,Multimedia-RestrictedCodecsExt-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Multimedia-RestrictedCodecsExt-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA3,4,0,0,,
10588428275,,,,MultiPoint-Connector-Opt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\MultiPoint-Connector-Opt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA4,6,0,0,,
10588428339,,,,MultiPoint-Help-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\MultiPoint-Help-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA6,2,0,0,,
10588428373,,,,MultiPoint-Help-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\MultiPoint-Help-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:48,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA6,4,0,0,,
10588428407,,,,MultiPoint-Tools-Opt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\MultiPoint-Tools-Opt-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA7,4,0,0,,
10588428463,,,,Networking-MPSSVC-Rules-EnterpriseEdition-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Networking-MPSSVC-Rules-EnterpriseEdition-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:25,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:20,Update Resident Value,0x2CA8,4,0,0,,
10588428497,,,,Networking-MPSSVC-Rules-EnterpriseEdition-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Networking-MPSSVC-Rules-EnterpriseEdition-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:47,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CA8,6,0,0,,
10588428575,,,,Package_10_for_KB5016705~31bf3856ad364e35~amd64~~19041.1940.1.0.mum,\Windows\servicing\Packages\Package_10_for_KB5016705~31bf3856ad364e35~amd64~~19041.1940.1.0.mum,9/8/22 11:00:14,7/13/22 9:19:31,12/16/22 16:10:32,12/31/23 1:20:20,Update Resident Value,0x2CAD,0,0,0,,
10588429847,,,,Package_for_KB5015684~31bf3856ad364e35~amd64~~19041.1799.1.2.mum,\Windows\servicing\Packages\Package_for_KB5015684~31bf3856ad364e35~amd64~~19041.1799.1.2.mum,9/8/22 11:00:26,6/16/22 0:48:36,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CD3,0,0,0,,
10588429903,,,,Package_for_ServicingStack_1704~31bf3856ad364e35~amd64~~19041.1704.1.4.mum,\Windows\servicing\Packages\Package_for_ServicingStack_1704~31bf3856ad364e35~amd64~~19041.1704.1.4.mum,9/8/22 10:59:55,4/27/22 8:06:52,12/16/22 16:10:32,12/31/23 1:20:20,Update Resident Value,0x2CD5,0,0,0,,
10588429937,,,,RemoteDesktopServices-Base-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\RemoteDesktopServices-Base-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:22,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CD5,4,0,0,,
10588429971,,,,Server-Help-Package.ClientEnterprise~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Server-Help-Package.ClientEnterprise~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CD6,2,0,0,,
10588430005,,,,Server-Help-Package.ClientEnterprise~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Server-Help-Package.ClientEnterprise~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:47,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CD7,2,0,0,,
10588430039,,,,Package_for_ServicingStack_1940~31bf3856ad364e35~amd64~~19041.1940.1.0.mum,\Windows\servicing\Packages\Package_for_ServicingStack_1940~31bf3856ad364e35~amd64~~19041.1940.1.0.mum,9/8/22 11:00:11,7/13/22 9:19:31,12/16/22 16:10:32,12/31/23 1:20:20,Update Resident Value,0x2CD7,6,0,0,,
10588430117,,,,Windows-Defender-ApplicationGuard-Inbox-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:24,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CDA,6,0,0,,
10588430173,,,,Windows-Defender-ApplicationGuard-Inbox-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-WOW64-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:24,12/7/19 12:35:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CDD,2,0,0,,
10588430317,,,,Windows-Defender-Management-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Management-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE1,6,0,0,,
10588430381,,,,Windows-Defender-Management-MDM-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Management-MDM-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE3,0,0,0,,
10588430415,,,,Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE5,0,0,0,,
10588430449,,,,Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:45,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE6,4,0,0,,
10588430483,,,,Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:45,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE7,0,0,0,,
10588430517,,,,Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:38:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE7,2,0,0,,
10588430551,,,,WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,\Windows\servicing\Packages\WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~ko-KR~10.0.19041.1.mum,12/7/19 22:54:23,12/7/19 12:37:00,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE7,4,0,0,,
10588430585,,,,WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,\Windows\servicing\Packages\WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum,12/7/19 17:03:45,12/7/19 17:02:56,12/16/22 16:10:32,12/31/23 1:20:19,Update Resident Value,0x2CE9,0,0,0,,
10588430869,,,,acproxy.dll,\Windows\System32\acproxy.dll,12/7/19 17:09:37,12/7/19 17:09:37,12/25/23 17:37:05,12/28/23 10:01:44,Update Resident Value,0x2D09,2,0,0,,
10588431057,,,,FileCoAuth-2023-12-28.1052.6068.1.odl,\Users\blueangel\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-12-28.1052.6068.1.odl,12/28/23 18:52:25,12/28/23 18:52:32,12/28/23 18:52:32,12/28/23 19:23:03,Update Resident Value,0x2D1E,4,0,0,,
10588431970,,,,NonCritical_Update;ScanForUp_bb749074c8b11770c28fc0e6266ea9805e241299_00000000_5f94b0f2-754b-410a-bcfb-74f48ccc6a00,\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_bb749074c8b11770c28fc0e6266ea9805e241299_00000000_5f94b0f2-754b-410a-bcfb-74f48ccc6a00,12/19/23 15:22:50,12/19/23 15:22:50,12/19/23 15:22:50,12/31/23 1:20:20,Update Resident Value,0x2D6B,2,0,0,,
10588432378,,,,BitsProxy.dll,\Windows\System32\BitsProxy.dll,12/7/19 17:08:22,12/7/19 17:08:22,12/25/23 16:58:57,12/31/23 1:20:24,Update Resident Value,0x2D91,0,0,0,,
10588432618,,,,52ce929d3b32ff7349464c0429fcde29,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V9e415bc5#\52ce929d3b32ff7349464c0429fcde29,12/25/23 17:36:00,12/25/23 17:36:00,12/25/23 17:36:00,12/31/23 1:20:17,Update Resident Value,0x2DB3,4,0,0,,
10588433212,,,,1d33f51d0c5d1abc1b7ba51c57f84e97,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V142791a9#\1d33f51d0c5d1abc1b7ba51c57f84e97,12/25/23 17:37:16,12/25/23 17:37:16,12/25/23 17:37:16,12/31/23 1:20:17,Update Resident Value,0x2DF0,6,0,0,,
10588433804,,,,cscui.dll,\Windows\System32\cscui.dll,12/7/19 17:10:22,12/7/19 22:58:26,12/25/23 16:25:38,12/31/23 1:15:32,Update Resident Value,0x2E25,6,0,0,,
10588434717,,,,fbc463dae1f3b63ff6243a74c9dc8653,\Windows\assembly\NativeImages_v4.0.30319_64\NuGet.Packa1cc76c12#\fbc463dae1f3b63ff6243a74c9dc8653,12/25/23 17:38:44,12/25/23 17:38:44,12/25/23 17:38:44,12/31/23 1:20:17,Update Resident Value,0x2E67,4,0,0,,
10588434751,,,,HyperV-Feature-ApplicationGuard-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\HyperV-Feature-ApplicationGuard-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:53,12/3/23 9:57:36,12/25/23 16:17:05,12/31/23 1:20:19,Update Resident Value,0x2E6C,4,0,0,,
10588435084,,,,dxva2.dll,\Windows\System32\dxva2.dll,12/7/19 17:08:27,12/7/19 17:08:27,12/25/23 16:39:10,12/31/23 1:15:23,Update Resident Value,0x2E89,4,0,0,,
10588435250,,,,d4ffcb6d81b49b9ab9df446dd034b7b8,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V534d04b4#\d4ffcb6d81b49b9ab9df446dd034b7b8,12/25/23 17:39:24,12/25/23 17:41:16,12/25/23 17:41:16,12/31/23 1:20:17,Update Resident Value,0x2E91,6,0,0,,
10588435372,,,,elsTrans.dll,\Windows\WinSxS\amd64_microsoft-windows-i..ice-transliteration_31bf3856ad364e35_10.0.19041.1_none_0e9e0cd3c62b4e74\elsTrans.dll,12/7/19 17:08:58,12/7/19 17:08:58,12/25/23 16:25:39,12/28/23 10:03:26,Update Resident Value,0x2E99,4,0,0,,
10588435406,,,,f9e4574f623c8b2bc29508f74b19fe72,\Windows\assembly\NativeImages_v4.0.30319_64\System.Refl9556d6ea#\f9e4574f623c8b2bc29508f74b19fe72,12/25/23 17:39:38,12/25/23 17:41:15,12/25/23 17:41:15,12/31/23 1:20:17,Update Resident Value,0x2E9F,4,0,0,,
10588435475,,,,FamilySafetyExt.dll,\Windows\WinSxS\amd64_microsoft-windows-a..ilysafety-extension_31bf3856ad364e35_10.0.19041.1_none_2c146e0bc70885ca\FamilySafetyExt.dll,12/7/19 17:08:45,12/7/19 17:08:45,12/25/23 16:25:39,12/31/23 1:20:13,Update Resident Value,0x2EA8,2,0,0,,
10588435575,,,,4962530840c486742fd45dbbee619921,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V746fdc50#\4962530840c486742fd45dbbee619921,12/25/23 17:39:50,12/25/23 17:39:50,12/25/23 17:39:50,12/31/23 1:20:17,Update Resident Value,0x2EAF,0,0,0,,
10588436101,,,,9cafd00d985028639ec56ae72cee24f3,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.B83e45f54#\9cafd00d985028639ec56ae72cee24f3,12/25/23 17:40:30,12/25/23 17:40:41,12/25/23 17:40:41,12/31/23 1:20:17,Update Resident Value,0x2ED2,2,0,0,,
10588436399,,,,icuin.dll,\Windows\WinSxS\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.3636_none_8d321dc2470e86e9\icuin.dll,9/8/22 11:06:47,9/8/22 11:06:47,12/25/23 16:38:06,12/28/23 9:32:25,Update Resident Value,0x2EEC,2,0,0,,
10588436433,,,,icuuc.dll,\Windows\WinSxS\amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.3636_none_8d321dc2470e86e9\icuuc.dll,9/8/22 11:06:47,9/8/22 11:06:47,12/25/23 16:38:06,12/28/23 9:32:25,Update Resident Value,0x2EEC,6,0,0,,
10588436587,,,,e538e253c57a9f1647e0a36f224f8be9,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Ic1a2041b#\e538e253c57a9f1647e0a36f224f8be9,12/25/23 17:41:25,12/25/23 17:41:25,12/25/23 17:41:25,12/31/23 1:20:17,Update Resident Value,0x2EF3,0,0,0,,
10588436775,,,,0d47822dce5380a30eec96c0381322f5,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.O854200f9#\0d47822dce5380a30eec96c0381322f5,12/25/23 17:41:28,12/25/23 17:41:28,12/25/23 17:41:28,12/31/23 1:20:17,Update Resident Value,0x2EFC,0,0,0,,
10588436831,,,,ipconfig.exe,\Windows\System32\ipconfig.exe,12/7/19 17:09:33,12/7/19 17:09:33,12/25/23 16:25:41,12/31/23 1:15:20,Update Resident Value,0x2EFE,2,0,0,,
10588437049,,,,53627e8668ff273185abc45bb1b566d3,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Pad0e0718#\53627e8668ff273185abc45bb1b566d3,12/25/23 17:41:35,12/25/23 17:41:35,12/25/23 17:41:35,12/31/23 1:20:17,Update Resident Value,0x2F07,2,0,0,,
10588438081,,,,microsoft-windows-kernel-processor-power-events.dll,\Windows\System32\microsoft-windows-kernel-processor-power-events.dll,12/7/19 17:09:51,12/7/19 17:09:51,12/25/23 16:25:41,12/28/23 17:37:57,Update Resident Value,0x2F7F,0,0,0,,
10588438291,,,,FileCoAuth-2023-12-28.1412.4436.1.odl,\Users\blueangel\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-12-28.1412.4436.1.odl,12/28/23 22:12:25,12/28/23 22:12:32,12/28/23 22:12:32,12/28/23 22:23:06,Update Resident Value,0x2F97,0,0,0,,
10588438325,,,,FileCoAuth-2023-12-28.1152.544.1.odl,\Users\blueangel\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-12-28.1152.544.1.odl,12/28/23 19:52:25,12/28/23 19:52:32,12/28/23 19:52:32,12/28/23 20:23:04,Update Resident Value,0x2F9A,4,0,0,,
