LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,is_suspicious_execution,is_suspicious,label_source
10577575197,,# Check Point,,,,,,,,Compensation Log Record,0x7678F2C7,2,0,0,0,
10577575234,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:01 -> 2023-12-28 22:37:13,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10577575351,12/28/23 22:37:21,File Creation,,TELEMETRY.ASM-WINDOWSSQ.json.new,\ProgramData\Microsoft\Diagnosis\DownloadedSettings\TELEMETRY.ASM-WINDOWSSQ.json.new,12/28/23 22:37:21,12/28/23 22:37:21,12/28/23 22:37:21,12/28/23 22:37:21,Initialize File Record Segment,0x323E,6,0,0,0,
10577576458,,File Deletion,,TELEMETRY.ASM-WINDOWSSQ.json.new,\ProgramData\Microsoft\Diagnosis\DownloadedSettings\TELEMETRY.ASM-WINDOWSSQ.json.new,12/28/23 22:37:21,12/28/23 22:37:21,12/28/23 22:37:21,12/28/23 22:37:21,Deallocate File Record Segment,0x323E,6,0,0,0,
10577586332,,# Check Point,,,,,,,,Compensation Log Record,0x76791E46,2,0,0,0,
10577586433,12/28/23 22:37:27,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,Initialize File Record Segment,0x323E,6,0,0,0,
10577586660,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577587307,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:36:57 -> 2023-12-28 22:37:27,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,0,
10577587685,12/28/23 22:37:27,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,Deallocate File Record Segment,0x323E,6,0,0,0,
10577587879,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,Initialize File Record Segment,0x323E,6,0,0,0,
10577588200,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577588832,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:07 -> 2023-12-28 22:37:27,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577589210,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,12/28/23 22:37:27,Deallocate File Record Segment,0x323E,6,0,0,0,
10577589403,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:29,12/28/23 22:37:29,12/28/23 22:37:29,Initialize File Record Segment,0x323E,6,0,0,0,
10577589630,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577590264,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:27 -> 2023-12-28 22:37:29,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577590650,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:29,12/28/23 22:37:29,12/28/23 22:37:29,Deallocate File Record Segment,0x323E,6,0,0,0,
10577590843,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:30,12/28/23 22:37:30,12/28/23 22:37:30,Initialize File Record Segment,0x323E,6,0,0,0,
10577591070,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577591704,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:29 -> 2023-12-28 22:37:30,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577592094,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:30,12/28/23 22:37:30,12/28/23 22:37:30,Deallocate File Record Segment,0x323E,6,0,0,0,
10577602058,12/28/23 22:37:27,# Check Point,,,,,,,,Compensation Log Record,0x76795B5C,2,0,0,0,
10577602159,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:32,12/28/23 22:37:32,12/28/23 22:37:32,Initialize File Record Segment,0x323E,6,0,0,0,
10577602386,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577603020,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:30 -> 2023-12-28 22:37:32,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577603406,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:32,12/28/23 22:37:32,12/28/23 22:37:32,Deallocate File Record Segment,0x323E,6,0,0,0,
10577603527,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:13 -> 2023-12-28 22:37:31,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10577603745,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:36:36 -> 2023-12-28 22:37:36,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6,0,0,0,
10577603977,12/28/23 22:37:27,Writing Content of Non-Resident File,Data Runs(in Volume) : 7158(5),,,,,,,Update Mapping Pairs,0x14CF4,6,0,0,0,
10577604218,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:32:36 -> 2023-12-28 22:37:36,lscache.dat <Guessed>,\ProgramData\Avast Software\Avast\lscache.dat,,,,,Update Resident Value,0x3189,6,0,0,0,
10577614308,12/28/23 22:37:27,# Check Point,,,,,,,,Compensation Log Record,0x76798AEE,2,0,0,0,
10577614576,12/28/23 22:37:27,,,S-1-5-21-2013336793-2335637549-584498142-1001.pckgdep,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2013336793-2335637549-584498142-1001.pckgdep,12/25/23 16:38:10,12/25/23 16:38:10,12/25/23 16:38:10,12/28/23 22:37:37,Update Resident Value,0x684,2,0,0,0,
10577614920,12/28/23 22:37:27,,,S-1-5-21-2013336793-2335637549-584498142-1001.pckgdep,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.LockApp_10.0.19041.3636_neutral__cw5n1h2txyewy\S-1-5-21-2013336793-2335637549-584498142-1001.pckgdep,12/25/23 16:38:19,12/25/23 16:38:19,12/25/23 16:38:19,12/28/23 22:37:37,Update Resident Value,0x702,4,0,0,0,
10577615314,12/28/23 22:37:27,,,ploptin.dll,\Windows\System32\ploptin.dll,12/25/23 16:23:17,12/25/23 16:23:17,12/25/23 16:33:16,12/28/23 22:37:37,Update Resident Value,0x2A200,6,0,0,0,
10577615630,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Initialize File Record Segment,0x323E,6,0,0,0,
10577615857,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577616503,12/28/23 22:37:27,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:32 -> 2023-12-28 22:37:37,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577616881,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Deallocate File Record Segment,0x323E,6,0,0,0,
10577617075,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Initialize File Record Segment,0x323E,6,0,0,0,
10577617351,12/28/23 22:37:27,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577618371,12/28/23 22:37:27,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Deallocate File Record Segment,0x323E,6,0,0,0,
10577618564,12/28/23 22:37:27,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Initialize File Record Segment,0x323E,6,0,0,0,
10577618791,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577619815,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:27,12/28/23 22:37:37,12/28/23 22:37:37,12/28/23 22:37:37,Deallocate File Record Segment,0x323E,6,0,0,0,
10577619976,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:31 -> 2023-12-28 22:37:37,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10577620089,,Updating Modified Time,ModifiedTime : 2023-12-28 22:36:43 -> 2023-12-28 22:37:44,scope_v2.json <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\sentry\scope_v2.json,,,,,Update Resident Value,0x6C31,2,0,0,0,
10577620348,,Writing Content of Non-Resident File,Data Runs(in Volume) : 265373(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,0,
10577620878,,Writing Content of Non-Resident File,Data Runs(in Volume) : 278811(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,0,
10577631006,,# Check Point,,,,,,,,Compensation Log Record,0x7679CC28,2,0,0,0,
10577631043,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:37 -> 2023-12-28 22:37:49,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10577641049,,# Check Point,,,,,,,,Compensation Log Record,0x7679F35B,2,0,0,0,
10577641150,12/28/23 22:37:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:55,12/28/23 22:37:55,12/28/23 22:37:55,Initialize File Record Segment,0x323E,6,0,0,0,
10577641377,12/28/23 22:37:55,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577642019,12/28/23 22:37:55,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:37 -> 2023-12-28 22:37:55,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577642397,12/28/23 22:37:55,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:55,12/28/23 22:37:55,12/28/23 22:37:55,Deallocate File Record Segment,0x323E,6,0,0,0,
10577642590,12/28/23 22:37:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Initialize File Record Segment,0x323E,6,0,0,0,
10577642817,12/28/23 22:37:55,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577643437,12/28/23 22:37:55,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:55 -> 2023-12-28 22:37:56,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577643823,12/28/23 22:37:55,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Deallocate File Record Segment,0x323E,6,0,0,0,
10577644004,12/28/23 22:37:56,File Creation,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Initialize File Record Segment,0x323E,6,0,0,0,
10577644229,,Writing Content of Resident File,Writing Size : 512,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577644846,,Updating Modified Time,ModifiedTime : 2023-12-28 22:22:56 -> 2023-12-28 22:37:56,LocalSettingsDB.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql,,,,,Update Resident Value,0x6E6C,4,0,0,0,
10577645225,,File Deletion,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Deallocate File Record Segment,0x323E,6,0,0,0,
10577645407,12/28/23 22:37:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Initialize File Record Segment,0x323E,6,0,0,0,
10577645691,12/28/23 22:37:55,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577646716,12/28/23 22:37:55,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Deallocate File Record Segment,0x323E,6,0,0,0,
10577646897,12/28/23 22:37:56,File Creation,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Initialize File Record Segment,0x323E,6,0,0,0,
10577647123,12/28/23 22:37:56,Writing Content of Resident File,Writing Size : 512,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577648136,12/28/23 22:37:56,File Deletion,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Deallocate File Record Segment,0x323E,6,0,0,0,
10577648314,12/28/23 22:37:56,File Creation,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,12/28/23 22:37:56,Initialize File Record Segment,0x323E,6,0,0,0,
10577648531,,Writing Content of Resident File,Writing Size : 512,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577649074,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:56 -> 2023-12-28 22:37:57,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577649171,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:56 -> 2023-12-28 22:37:57,LocalSettingsDB.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql,,,,,Update Resident Value,0x6E6C,4,0,0,0,
10577649542,,File Deletion,,LocalSettingsDB.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\LocalSettingsDB.sql-journal,12/28/23 22:37:56,12/28/23 22:37:57,12/28/23 22:37:57,12/28/23 22:37:57,Deallocate File Record Segment,0x323E,6,0,0,0,
10577649732,12/28/23 22:37:58,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,Initialize File Record Segment,0x323E,6,0,0,0,
10577649959,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577650570,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:27 -> 2023-12-28 22:37:58,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,0,
10577650959,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,Deallocate File Record Segment,0x323E,6,0,0,0,
10577651144,12/28/23 22:37:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,Initialize File Record Segment,0x323E,6,0,0,0,
10577651379,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577651999,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:56 -> 2023-12-28 22:37:58,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577652385,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:37:58,12/28/23 22:37:58,12/28/23 22:37:58,Deallocate File Record Segment,0x323E,6,0,0,0,
10577662261,,# Check Point,,,,,,,,Compensation Log Record,0x767A46DF,2,0,0,0,
10577662362,12/28/23 22:37:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:38:02,12/28/23 22:38:02,12/28/23 22:38:02,Initialize File Record Segment,0x323E,6,0,0,0,
10577662597,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,6,0,0,0,
10577663231,,Updating Modified Time,ModifiedTime : 2023-12-28 22:37:58 -> 2023-12-28 22:38:02,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10577663617,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:37:55,12/28/23 22:38:02,12/28/23 22:38:02,12/28/23 22:38:02,Deallocate File Record Segment,0x323E,6,0,0,0,
